,Unnamed: 0,num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento,tipo_agencia,estado
359,360,993,993,4,73,PF,2017-10-07 11:40:00 UTC,6775.4114999999965,6150.549999999997,2021-11-17 01:08:31 UTC,Agencia Fisica,TO
360,361,102,102,5,5,PF,2015-02-28 16:28:00 UTC,15506.31009999999,14875.639999999989,2022-12-29 23:59:59.841585 UTC,Agencia Fisica,AL
361,362,158,158,5,5,PF,2018-10-22 15:47:00 UTC,102.45399999999525,60.27999999999568,2022-02-07 05:58:52 UTC,Agencia Fisica,SP
362,363,312,312,5,5,PF,2022-07-12 16:34:00 UTC,2990.5535,2843.45,2022-12-29 23:59:59.301049 UTC,Agencia Fisica,RO
363,364,532,532,5,5,PF,2021-07-13 14:56:00 UTC,49694.780000000006,49628.380000000005,2022-12-30 00:00:00.473273 UTC,Agencia Fisica,SC
364,365,747,747,5,5,PF,2022-11-18 14:04:00 UTC,505.38600000000105,507.200000000001,2022-12-29 23:59:59.735921 UTC,Agencia Fisica,BA
365,366,180,180,5,9,PF,2022-07-21 12:36:00 UTC,3046.319099999997,3004.3299999999977,2022-12-29 23:59:59.643909 UTC,Agencia Fisica,SE
366,367,215,215,5,9,PF,2020-04-10 14:14:00 UTC,45569.01279999997,44209.509999999966,2022-12-29 23:59:59.137126 UTC,Agencia Fisica,MS
367,368,413,413,5,9,PF,2014-05-20 11:41:00 UTC,12999.930300000033,13377.540000000034,2022-12-29 23:10:57 UTC,Agencia Fisica,DF
368,369,600,600,5,9,PF,2021-01-10 15:35:00 UTC,2724.0510000000017,2350.110000000001,2022-12-29 23:59:59.635068 UTC,Agencia Fisica,MA
369,370,980,980,5,9,PF,2022-07-27 11:26:00 UTC,5490.924,5758.24,2022-12-30 00:00:00.431605 UTC,Agencia Fisica,MG
370,371,1,1,5,10,PF,2014-07-08 16:25:00 UTC,22473.870000000006,22538.060000000005,2022-11-08 13:22:46 UTC,Agencia Fisica,GO
371,372,223,223,5,10,PF,2022-12-17 16:43:00 UTC,30.260999999999587,12.229999999999622,2022-12-29 23:59:59.024565 UTC,Agencia Fisica,RJ
372,373,476,476,5,10,PF,2018-05-26 15:11:00 UTC,37413.598600000005,34814.880000000005,2021-02-23 06:10:46 UTC,Agencia Fisica,MA
373,374,630,630,5,10,PF,2014-07-02 12:56:00 UTC,799.293,698.3299999999998,2022-12-03 10:49:57 UTC,Agencia Fisica,DF
374,375,833,833,5,10,PF,2014-07-17 12:29:00 UTC,16409.372399999993,15424.989999999993,2021-03-23 03:37:51 UTC,Agencia Fisica,AL
375,376,157,157,5,21,PF,2017-08-20 12:13:00 UTC,183979.0378,172773.52999999994,2022-12-27 08:19:50 UTC,Agencia Fisica,MT
376,377,326,326,5,21,PF,2018-01-27 14:50:00 UTC,35921.447100000005,1284.2900000000154,2022-09-02 11:18:09 UTC,Agencia Fisica,PB
377,378,447,447,5,21,PF,2022-03-08 15:28:00 UTC,453.5041000000013,396.5300000000013,2022-12-29 23:59:59.104941 UTC,Agencia Fisica,RO
378,379,514,514,5,21,PF,2021-01-20 11:35:00 UTC,12237.534399999997,11325.959999999995,2022-12-29 23:59:59.719657 UTC,Agencia Fisica,MS
379,380,196,196,5,36,PF,2014-06-05 12:16:00 UTC,34585.58400000002,35985.860000000015,2021-04-27 14:55:59 UTC,Agencia Fisica,RO
380,381,343,343,5,36,PF,2021-09-20 12:12:00 UTC,25938.223500000007,24644.540000000008,2022-12-30 00:00:00.725948 UTC,Agencia Fisica,AL
381,382,692,692,5,36,PF,2014-07-11 12:48:00 UTC,34962.180000000015,32166.280000000013,2022-12-30 00:00:00.681571 UTC,Agencia Fisica,TO
382,383,987,987,5,36,PF,2014-08-02 14:57:00 UTC,2148.6800000000026,2159.690000000003,2016-08-29 01:18:41 UTC,Agencia Fisica,MA
383,384,328,328,5,43,PF,2017-03-04 13:03:00 UTC,36948.71099999999,33788.959999999985,2019-05-02 05:36:42 UTC,Agencia Fisica,RS
384,385,562,562,5,43,PF,2021-07-16 16:50:00 UTC,1973.9338999999984,1811.4899999999984,2022-12-29 23:59:59.876057 UTC,Agencia Fisica,ES
385,386,653,653,5,43,PF,2016-06-16 14:20:00 UTC,94097.6508,86317.92999999996,2022-12-29 23:59:59.734108 UTC,Agencia Fisica,SC
386,387,817,817,5,43,PF,2021-11-25 15:41:00 UTC,41127.3954,41896.72999999999,2022-12-29 23:59:59.306737 UTC,Agencia Fisica,TO
387,388,309,309,5,50,PF,2015-07-15 11:21:00 UTC,14816.409599999995,15334.759999999997,2022-12-29 23:36:48 UTC,Agencia Fisica,PB
388,389,516,516,5,50,PF,2019-09-19 15:25:00 UTC,335.9865000000003,349.4800000000004,2022-12-30 00:00:00.409004 UTC,Agencia Fisica,ES
389,390,613,613,5,50,PF,2017-10-24 13:13:00 UTC,18773.48670000001,18763.110000000008,2022-05-13 03:12:29 UTC,Agencia Fisica,SC
390,391,810,810,5,50,PF,2017-07-07 15:17:00 UTC,635.0343000000001,918.39,2022-12-29 23:59:49 UTC,Agencia Fisica,RO
391,392,939,939,5,50,PF,2022-12-13 13:16:00 UTC,822.8315999999975,809.3499999999974,2022-12-30 00:00:00.151225 UTC,Agencia Fisica,RR
392,393,975,975,5,50,PF,2021-03-18 14:58:00 UTC,20.86080000000059,46.71000000000062,2022-12-30 00:00:00.328832 UTC,Agencia Fisica,MG
393,394,192,192,5,52,PF,2015-09-27 11:21:00 UTC,92644.50240000008,96197.7900000001,2022-12-30 00:00:00.752528 UTC,Agencia Fisica,ES
394,395,450,450,5,52,PF,2019-04-01 12:40:00 UTC,18485.220000000005,17763.990000000005,2022-11-30 19:32:43 UTC,Agencia Fisica,SE
395,396,611,611,5,52,PF,2019-08-06 14:42:00 UTC,35913.2874,33542.41,2022-12-29 14:27:05 UTC,Agencia Fisica,SP
396,397,725,725,5,52,PF,2020-01-11 14:13:00 UTC,116.37150000000052,20.830000000000496,2022-12-29 23:59:59.912766 UTC,Agencia Fisica,PI
397,398,651,651,5,55,PF,2016-07-14 12:22:00 UTC,43605.48670000003,44909.55000000003,2021-08-23 12:42:40 UTC,Agencia Fisica,CE
398,399,779,779,5,55,PF,2014-04-15 11:46:00 UTC,3915.3371,4232.93,2021-03-27 08:36:14 UTC,Agencia Fisica,AP
399,400,837,837,5,55,PF,2014-03-18 10:30:00 UTC,18181.1673,16654.639999999992,2020-05-26 22:47:20 UTC,Agencia Fisica,RR
400,401,327,327,5,59,PF,2021-10-08 11:35:00 UTC,12913.3,12434.7,2022-12-29 23:59:59.770314 UTC,Agencia Fisica,MS
401,402,388,388,5,59,PF,2017-02-14 12:43:00 UTC,14348.662200000006,13919.020000000006,2022-12-24 14:10:53 UTC,Agencia Fisica,AM
402,403,462,462,5,59,PF,2016-11-19 13:53:00 UTC,400.80720000000014,340.18000000000006,2019-12-29 08:22:09 UTC,Agencia Fisica,AM
403,404,485,485,5,59,PF,2017-09-23 11:16:00 UTC,21129.425199999994,19292.72,2022-07-07 06:04:30 UTC,Agencia Fisica,RO
404,405,786,786,5,59,PF,2019-01-21 14:29:00 UTC,25708.9875,24386.97,2022-12-30 00:00:00.091285 UTC,Agencia Fisica,RN
405,406,790,790,5,59,PF,2014-07-03 16:49:00 UTC,8696.465099999998,8079.569999999997,2021-09-20 23:50:12 UTC,Agencia Fisica,PE
406,407,862,862,5,59,PF,2017-11-07 11:35:00 UTC,57375.23480000002,54060.360000000015,2022-12-25 14:04:09 UTC,Agencia Fisica,GO
407,408,926,926,5,59,PF,2018-05-03 15:18:00 UTC,58479.77530000001,53607.32000000001,2022-12-27 06:03:23 UTC,Agencia Fisica,AL
408,409,370,370,5,60,PF,2022-07-08 13:14:00 UTC,370.37110000000007,308.99,2022-12-29 23:59:59.788932 UTC,Agencia Fisica,RJ
409,410,484,484,5,60,PF,2021-07-01 12:51:00 UTC,158638.32800000007,148919.10000000003,2022-12-29 23:59:59.668365 UTC,Agencia Fisica,PI
410,411,676,676,5,60,PF,2016-04-25 15:44:00 UTC,7591.3268,6859.660000000001,2018-10-13 12:34:22 UTC,Agencia Fisica,BA
411,412,820,820,5,60,PF,2017-05-04 12:48:00 UTC,4803.103799999996,4043.629999999996,2022-12-29 23:59:59 UTC,Agencia Fisica,MS
412,413,237,237,5,76,PF,2021-07-28 11:45:00 UTC,230.8293,197.93,2022-12-29 23:59:59.348435 UTC,Agencia Fisica,SE
413,414,340,340,5,76,PF,2022-02-15 12:44:00 UTC,68771.1128,65285.170000000006,2022-12-29 23:59:59.219102 UTC,Agencia Fisica,SP
414,415,29,29,5,92,PF,2015-07-27 11:08:00 UTC,33.39839999999977,26.33999999999976,2022-12-30 00:00:00.324619 UTC,Agencia Fisica,PA
415,416,72,72,5,92,PF,2019-04-07 15:08:00 UTC,27508.063000000013,24529.73000000001,2022-12-29 23:59:59.764744 UTC,Agencia Fisica,PI
416,417,76,76,5,92,PF,2015-11-06 15:36:00 UTC,330.3371999999994,294.92999999999944,2022-12-29 23:59:59.429706 UTC,Agencia Fisica,ES
417,418,127,127,5,92,PF,2014-04-15 10:06:00 UTC,111063.21579999998,109931.59999999998,2017-12-18 21:50:39 UTC,Agencia Fisica,RO
418,419,234,234,5,92,PF,2021-03-08 13:43:00 UTC,2649.290600000002,2269.760000000002,2022-12-30 00:00:00.97399 UTC,Agencia Fisica,RR
419,420,387,387,5,92,PF,2014-02-08 13:28:00 UTC,47010.3323,43828.91,2022-12-30 00:00:00.360945 UTC,Agencia Fisica,AL
420,421,597,597,5,92,PF,2019-06-19 12:21:00 UTC,106127.1498,108338.43,2022-12-29 23:59:59.568438 UTC,Agencia Fisica,MS
421,422,405,405,6,2,PF,2021-11-17 15:03:00 UTC,429.42760000000015,275.2100000000001,2022-12-30 00:00:00.962089 UTC,Agencia Fisica,MA
422,423,440,440,6,2,PF,2022-03-02 11:10:00 UTC,1333.1343999999997,1062.2599999999993,2022-12-29 23:59:59.640396 UTC,Agencia Fisica,MA
423,424,612,612,6,2,PF,2017-02-05 12:35:00 UTC,12974.969999999994,13553.669999999996,2022-12-29 23:59:59.409272 UTC,Agencia Fisica,PR
424,425,870,870,6,2,PF,2017-12-20 11:12:00 UTC,51333.78499999999,48084.3,2022-12-13 18:36:48 UTC,Agencia Fisica,GO
425,426,2,2,6,16,PF,2020-03-27 13:05:00 UTC,59.27999999999989,12.719999999999883,2022-12-30 00:00:00.071193 UTC,Agencia Fisica,TO
426,427,33,33,6,16,PF,2016-11-10 13:52:00 UTC,11565.978,10887.28,2022-12-30 00:00:00.750304 UTC,Agencia Fisica,AC
427,428,64,64,6,16,PF,2016-04-18 15:57:00 UTC,6246.9720000000025,6501.510000000002,2022-02-07 08:57:18 UTC,Agencia Fisica,PA
428,429,427,427,6,16,PF,2019-02-18 14:37:00 UTC,8085.9635,7760.45,2022-03-04 15:00:08 UTC,Agencia Fisica,CE
429,430,641,641,6,16,PF,2019-12-07 13:32:00 UTC,1.3081000000000178,744.27,2022-12-29 23:59:59.205176 UTC,Agencia Fisica,TO
430,431,856,856,6,16,PF,2015-06-24 15:02:00 UTC,11790.660800000003,10831.830000000004,2022-12-29 23:40:08 UTC,Agencia Fisica,PR
431,432,889,889,6,16,PF,2022-11-20 14:49:00 UTC,828.4121000000007,786.3600000000007,2022-12-30 00:00:00.463347 UTC,Agencia Fisica,MA
432,433,24,24,6,17,PF,2018-06-10 11:18:00 UTC,35486.7548,34541.16,2022-12-30 00:00:00.324887 UTC,Agencia Fisica,AC
433,434,172,172,6,17,PF,2020-06-20 15:24:00 UTC,24099.87310000001,24708.18000000001,2022-12-29 23:54:14 UTC,Agencia Fisica,DF
434,435,332,332,6,17,PF,2020-09-10 11:54:00 UTC,85186.3663,83239.81,2022-12-30 00:00:00.136318 UTC,Agencia Fisica,RR
435,436,578,578,6,17,PF,2021-02-03 14:52:00 UTC,19177.224,18603.7,2022-12-30 00:00:00.50693 UTC,Agencia Fisica,RR
436,437,819,819,6,17,PF,2022-08-02 11:24:00 UTC,54632.650400000006,56789.220000000016,2022-12-30 00:00:00.774919 UTC,Agencia Fisica,RS
437,438,163,163,6,29,PF,2020-07-26 14:45:00 UTC,16598.95600000001,15220.770000000008,2022-12-29 23:59:59.547366 UTC,Agencia Fisica,RN
438,439,169,169,6,29,PF,2015-07-01 13:19:00 UTC,25114.2021,25729.27,2022-10-24 05:07:23 UTC,Agencia Fisica,AC
439,440,365,365,6,29,PF,2020-03-11 13:52:00 UTC,341020.81510000007,333783.57000000007,2022-12-29 13:45:03 UTC,Agencia Fisica,AP
440,441,449,449,6,29,PF,2017-11-10 12:04:00 UTC,532.2974999999999,438.38,2022-12-29 23:59:59.762018 UTC,Agencia Fisica,PI
441,442,706,706,6,29,PF,2019-01-10 15:36:00 UTC,1624.1472,1231.68,2022-12-30 00:00:00.678695 UTC,Agencia Fisica,MA
442,443,935,935,6,29,PF,2018-03-22 15:23:00 UTC,327.5135999999998,186.15999999999983,2022-12-30 00:00:00.640178 UTC,Agencia Fisica,PE
443,444,958,958,6,29,PF,2018-10-09 15:05:00 UTC,10828.382399999997,8596.759999999997,2022-12-22 00:14:33 UTC,Agencia Fisica,MS
444,445,763,763,6,44,PF,2016-10-19 14:58:00 UTC,2213.5238000000018,2061.360000000001,2022-12-27 22:47:18 UTC,Agencia Fisica,PA
445,446,107,107,6,53,PF,2020-04-19 12:09:00 UTC,273.6813000000011,160.81000000000105,2022-09-08 22:01:13 UTC,Agencia Fisica,SE
446,447,211,211,6,53,PF,2021-03-10 12:41:00 UTC,40789.4506,41996.880000000005,2022-12-30 00:00:00.75253 UTC,Agencia Fisica,MT
447,448,518,518,6,53,PF,2015-10-03 14:31:00 UTC,9879.859199999995,9275.919999999993,2022-12-29 23:59:50 UTC,Agencia Fisica,CE
448,449,785,785,6,53,PF,2021-03-15 15:01:00 UTC,666.8729000000004,524.2000000000003,2022-12-30 00:00:00 UTC,Agencia Fisica,RN
449,450,48,48,6,54,PF,2019-03-09 16:19:00 UTC,2545.2932,2366.42,2022-12-29 23:59:59 UTC,Agencia Fisica,AP
450,451,452,452,6,54,PF,2020-07-18 11:22:00 UTC,159474.2364,146962.43,2022-12-29 23:59:59.577003 UTC,Agencia Fisica,SC
451,452,643,643,6,54,PF,2022-03-26 10:46:00 UTC,32.818499999998906,37.669999999998886,2022-12-29 23:59:59.901664 UTC,Agencia Fisica,AP
452,453,381,381,6,66,PF,2016-10-21 15:50:00 UTC,14217.100299999993,12694.709999999994,2022-12-05 19:35:29 UTC,Agencia Fisica,RO
453,454,513,513,6,66,PF,2021-07-01 11:43:00 UTC,13393.125199999997,13010.519999999997,2022-12-30 00:00:00.909153 UTC,Agencia Fisica,PI
454,455,742,742,6,66,PF,2019-05-17 15:36:00 UTC,1612.4084000000005,1498.3300000000002,2022-11-30 22:26:57 UTC,Agencia Fisica,PI
455,456,206,206,6,87,PF,2018-01-05 16:28:00 UTC,19807.662,19957.4,2022-06-29 23:00:58 UTC,Agencia Fisica,SE
456,457,217,217,6,87,PF,2018-09-05 14:44:00 UTC,1918.2140999999967,1807.4899999999968,2022-12-30 00:00:00.245138 UTC,Agencia Fisica,RR
457,458,316,316,6,87,PF,2018-01-23 15:29:00 UTC,29712.99839999999,30107.63999999999,2022-12-29 23:59:59.123017 UTC,Agencia Fisica,ES
458,459,377,377,6,87,PF,2016-12-15 15:58:00 UTC,16675.08260000001,15678.090000000007,2022-12-29 23:59:59.570142 UTC,Agencia Fisica,MA
459,460,610,610,6,87,PF,2020-11-01 14:28:00 UTC,1658.4777,1592.91,2022-12-29 23:59:59.05012 UTC,Agencia Fisica,MG
460,461,733,733,6,87,PF,2020-09-26 10:37:00 UTC,340.40400000000017,253.5900000000001,2022-06-01 14:56:47 UTC,Agencia Fisica,ES
461,462,932,932,6,87,PF,2015-06-21 12:06:00 UTC,11546.252300000002,11282.89,2022-12-29 23:59:59.867681 UTC,Agencia Fisica,MA
462,463,249,249,6,93,PF,2019-01-10 14:25:00 UTC,715.4993999999994,659.1999999999994,2022-12-16 21:22:34 UTC,Agencia Fisica,MA
463,464,386,386,6,93,PF,2018-11-03 12:58:00 UTC,39716.5807,36353.97,2020-12-29 13:32:54 UTC,Agencia Fisica,SC
464,465,590,590,6,93,PF,2018-10-09 11:33:00 UTC,33128.77330000001,29602.17,2022-12-29 23:59:59.140697 UTC,Agencia Fisica,RN
465,466,720,720,6,93,PF,2021-03-23 10:56:00 UTC,4125.000000000001,3729.58,2022-12-29 23:59:59.313784 UTC,Agencia Fisica,ES
466,467,871,871,6,93,PF,2022-08-22 14:00:00 UTC,93.7649999999994,31.699999999999363,2022-12-29 23:59:59.070331 UTC,Agencia Fisica,AP
467,468,956,956,6,93,PF,2017-07-11 15:45:00 UTC,1352.761399999999,842.2899999999988,2022-12-29 23:59:59.244944 UTC,Agencia Fisica,RS
468,469,35,35,6,97,PF,2015-09-11 12:06:00 UTC,47696.27940000001,44817.87,2022-09-03 01:15:46 UTC,Agencia Fisica,MA
469,470,109,109,6,97,PF,2022-03-16 13:53:00 UTC,35.217899999999915,21.65999999999992,2022-12-30 00:00:00.141983 UTC,Agencia Fisica,DF
470,471,255,255,6,97,PF,2022-10-10 10:25:00 UTC,9955.434100000002,9653.13,2022-12-30 00:00:00.544877 UTC,Agencia Fisica,PB
471,472,320,320,6,97,PF,2017-08-26 13:14:00 UTC,37.82790000000088,19.21000000000088,2022-12-30 00:00:00.752502 UTC,Agencia Fisica,DF
472,473,540,540,6,97,PF,2018-12-07 16:22:00 UTC,19180.557,18481.9,2021-08-19 04:14:57 UTC,Agencia Fisica,PA
473,474,15,15,7,20,PF,2022-09-11 15:51:00 UTC,2647.5973000000063,3218.2900000000054,2022-12-30 00:00:00.679061 UTC,Agencia Digital,ES
474,475,16,16,7,20,PF,2018-04-20 12:01:00 UTC,2065.3824,2132.85,2022-12-29 23:35:48 UTC,Agencia Digital,SP
475,476,17,17,7,20,PF,2020-03-12 12:51:00 UTC,326.407,237.6,2022-12-29 23:59:59.64537 UTC,Agencia Digital,PR
476,477,22,22,7,20,PF,2020-11-14 11:11:00 UTC,161.31949999999952,103.15999999999951,2022-12-30 00:00:00.984558 UTC,Agencia Digital,PE
477,478,31,31,7,20,PF,2016-09-25 14:39:00 UTC,21553.245000000003,20280.68,2022-05-07 22:35:02 UTC,Agencia Digital,MS
478,479,52,52,7,20,PF,2022-08-14 15:20:00 UTC,22026.196199999995,17655.109999999993,2022-12-29 23:59:59.006537 UTC,Agencia Digital,AC
479,480,59,59,7,20,PF,2017-03-10 12:19:00 UTC,796.5504000000003,764.3600000000004,2022-10-11 12:56:13 UTC,Agencia Digital,SC
480,481,61,61,7,20,PF,2015-11-19 15:34:00 UTC,361.85819999999967,241.97999999999968,2022-12-29 23:30:58 UTC,Agencia Digital,PA
481,482,74,74,7,20,PF,2016-07-26 10:37:00 UTC,125.97040000000224,47.8800000000021,2022-12-29 10:20:39 UTC,Agencia Digital,RN
482,483,84,84,7,20,PF,2021-05-18 13:34:00 UTC,36568.15950000001,33313.75000000001,2022-12-28 18:00:21 UTC,Agencia Digital,SE
483,484,92,92,7,20,PF,2017-02-03 15:31:00 UTC,4.742399999999912,96.51999999999992,2019-07-30 03:31:10 UTC,Agencia Digital,RJ
484,485,112,112,7,20,PF,2021-07-11 12:15:00 UTC,43416.75890000001,42606.490000000005,2022-12-30 00:00:00.403303 UTC,Agencia Digital,RJ
485,486,114,114,7,20,PF,2022-11-11 11:04:00 UTC,3760.196,17418.36,2022-12-30 00:00:00.855203 UTC,Agencia Digital,RS
486,487,131,131,7,20,PF,2022-03-07 10:12:00 UTC,36.79830000000035,822.9700000000001,2022-12-29 23:59:59.668242 UTC,Agencia Digital,PI
487,488,160,160,7,20,PF,2019-11-02 16:31:00 UTC,723.9304000000003,702.0800000000002,2022-12-30 00:00:00.272893 UTC,Agencia Digital,CE
488,489,210,210,7,20,PF,2018-11-15 14:36:00 UTC,97.45560000000224,67.79000000000212,2022-12-29 19:24:01 UTC,Agencia Digital,PA
489,490,220,220,7,20,PF,2017-08-17 11:51:00 UTC,400725.0288,377919.46,2022-05-11 15:01:12 UTC,Agencia Digital,ES
490,491,227,227,7,20,PF,2022-12-27 13:30:00 UTC,9071.866799999998,8827.14,2022-12-30 00:00:00.577376 UTC,Agencia Digital,MG
491,492,239,239,7,20,PF,2017-02-25 16:31:00 UTC,20825.13719999999,21003.23999999999,2022-09-25 01:03:58 UTC,Agencia Digital,PE
492,493,241,241,7,20,PF,2021-02-26 12:19:00 UTC,7555.258799999993,6136.9099999999935,2022-12-29 23:59:59.851594 UTC,Agencia Digital,ES
493,494,265,265,7,20,PF,2019-06-05 11:17:00 UTC,36319.332,34565.509999999995,2022-12-29 23:50:17 UTC,Agencia Digital,GO
494,495,266,266,7,20,PF,2016-09-15 11:01:00 UTC,25309.069700000004,23006.93,2021-10-10 12:19:52 UTC,Agencia Digital,TO
495,496,270,270,7,20,PF,2019-09-05 16:38:00 UTC,22222.9195,21620.27,2022-12-30 00:00:00.604683 UTC,Agencia Digital,MA
496,497,285,285,7,20,PF,2017-08-06 13:36:00 UTC,13532.300699999983,12467.509999999984,2022-12-30 00:00:00.725196 UTC,Agencia Digital,PI
497,498,295,295,7,20,PF,2017-07-13 13:27:00 UTC,11694.355700000007,11614.690000000008,2022-12-24 17:23:35 UTC,Agencia Digital,PA
498,499,299,299,7,20,PF,2022-05-02 12:39:00 UTC,47.73780000001832,2.570000000018503,2022-12-30 00:00:00.280458 UTC,Agencia Digital,MT
499,500,300,300,7,20,PF,2021-06-24 15:39:00 UTC,368.99280000000016,354.60000000000014,2022-12-29 23:59:59.045471 UTC,Agencia Digital,PA
500,501,339,339,7,20,PF,2019-10-13 15:10:00 UTC,24710.686000000005,22194.86,2022-12-29 23:59:59.253001 UTC,Agencia Digital,GO
501,502,351,351,7,20,PF,2020-08-19 16:52:00 UTC,404.9522000000016,253.86000000000143,2022-12-29 23:59:59.487488 UTC,Agencia Digital,SP
502,503,353,353,7,20,PF,2021-10-19 12:13:00 UTC,10744.796000000002,10071.98,2022-12-29 23:59:59.642663 UTC,Agencia Digital,CE
503,504,354,354,7,20,PF,2020-02-24 15:41:00 UTC,26258.0237,24081.21,2022-12-29 23:59:59.550399 UTC,Agencia Digital,AM
504,505,358,358,7,20,PF,2019-03-15 15:56:00 UTC,38618.0372,36812.24,2022-12-30 00:00:00.67282 UTC,Agencia Digital,PB
505,506,362,362,7,20,PF,2019-11-09 10:52:00 UTC,53389.31939999999,51760.47,2022-12-30 00:00:00.027547 UTC,Agencia Digital,AC
506,507,393,393,7,20,PF,2022-10-27 16:27:00 UTC,14967.477,13695.14,2022-12-30 00:00:00.953339 UTC,Agencia Digital,CE
507,508,394,394,7,20,PF,2016-12-21 13:31:00 UTC,25574.6799,25979.61,2022-09-04 14:21:39 UTC,Agencia Digital,GO
508,509,399,399,7,20,PF,2018-09-23 16:32:00 UTC,30431.9235,28423.389999999992,2022-12-30 00:00:00.617979 UTC,Agencia Digital,CE
509,510,402,402,7,20,PF,2021-07-15 12:44:00 UTC,57385.86,54610.49,2022-12-30 00:00:00.233882 UTC,Agencia Digital,DF
510,511,424,424,7,20,PF,2022-02-10 12:31:00 UTC,96353.493,88192.7,2022-12-29 23:59:59.736308 UTC,Agencia Digital,RR
511,512,434,434,7,20,PF,2021-08-02 15:38:00 UTC,324.0639999999999,945.62,2022-11-09 14:01:03 UTC,Agencia Digital,SP
512,513,442,442,7,20,PF,2022-12-17 13:24:00 UTC,22957.825,20014.45,2023-01-15 15:57:23.427556 UTC,Agencia Digital,PR
513,514,446,446,7,20,PF,2015-10-08 13:35:00 UTC,4383.7947,3850.5299999999984,2022-03-14 22:14:51 UTC,Agencia Digital,SP
514,515,492,492,7,20,PF,2016-06-17 11:48:00 UTC,262.4603000000003,239.80000000000024,2022-12-30 00:00:00.949544 UTC,Agencia Digital,AL
515,516,499,499,7,20,PF,2022-11-07 11:37:00 UTC,135452.0335999999,130201.50999999988,2022-12-29 23:59:59.934531 UTC,Agencia Digital,SP
516,517,531,531,7,20,PF,2020-04-17 13:12:00 UTC,922.636,579.95,2022-12-10 10:44:24 UTC,Agencia Digital,AC
517,518,544,544,7,20,PF,2018-09-08 12:35:00 UTC,83742.50999999998,82074.94999999998,2022-07-01 14:59:44 UTC,Agencia Digital,MT
518,519,553,553,7,20,PF,2017-10-25 12:12:00 UTC,27282.17000000001,26909.570000000007,2022-12-29 23:04:30 UTC,Agencia Digital,AM
519,520,586,586,7,20,PF,2021-04-18 11:35:00 UTC,85580.4916,84678.16,2022-12-29 23:59:59.71737 UTC,Agencia Digital,PB
520,521,587,587,7,20,PF,2019-09-06 15:59:00 UTC,45734.2763,21792.21,2022-12-29 23:59:59.766139 UTC,Agencia Digital,PI
521,522,596,596,7,20,PF,2022-08-06 13:27:00 UTC,766.0956000000015,689.6500000000012,2022-12-29 23:59:59.965911 UTC,Agencia Digital,PR
522,523,601,601,7,20,PF,2019-06-24 10:12:00 UTC,55381.3086,50163.84,2022-12-29 23:59:58 UTC,Agencia Digital,MG
523,524,626,626,7,20,PF,2022-07-25 10:12:00 UTC,27364.747999999992,25670.84999999999,2022-12-29 23:59:59.700666 UTC,Agencia Digital,RS
524,525,634,634,7,20,PF,2021-07-02 13:31:00 UTC,48.62880000000198,21.570000000002,2022-12-30 00:00:00.099734 UTC,Agencia Digital,BA
525,526,662,662,7,20,PF,2022-12-15 12:50:00 UTC,25648.756799999985,24995.139999999985,2022-12-31 03:13:47.434674 UTC,Agencia Digital,MA
526,527,678,678,7,20,PF,2016-06-06 12:17:00 UTC,9935.510000000006,9839.710000000005,2021-12-12 12:27:17 UTC,Agencia Digital,AP
527,528,679,679,7,20,PF,2019-01-08 15:11:00 UTC,8394.091999999999,8519.33,2022-06-30 10:11:49 UTC,Agencia Digital,PA
528,529,704,704,7,20,PF,2021-10-11 14:10:00 UTC,16362.496799999992,15714.769999999991,2022-12-29 23:38:42 UTC,Agencia Digital,CE
529,530,712,712,7,20,PF,2019-06-16 12:47:00 UTC,34828.10070000001,45918.69000000001,2022-12-29 23:56:56 UTC,Agencia Digital,TO
530,531,718,718,7,20,PF,2018-03-09 14:52:00 UTC,44328.157199999965,40732.589999999975,2022-12-25 21:35:51 UTC,Agencia Digital,AP
531,532,730,730,7,20,PF,2019-05-02 11:22:00 UTC,29.14919999999682,16.42999999999705,2022-12-29 23:57:11 UTC,Agencia Digital,SC
532,533,773,773,7,20,PF,2018-02-27 16:20:00 UTC,4140.307500000002,3896.8800000000015,2021-01-08 03:42:17 UTC,Agencia Digital,RN
533,534,789,789,7,20,PF,2021-09-04 14:30:00 UTC,1840.6232000000016,932.7300000000016,2022-12-30 00:00:00.165285 UTC,Agencia Digital,AM
534,535,829,829,7,20,PF,2020-04-16 10:33:00 UTC,256.759,106.61999999999998,2022-12-30 00:00:00.573423 UTC,Agencia Digital,PI
535,536,842,842,7,20,PF,2020-10-02 10:21:00 UTC,1193.6988,1109.88,2022-12-30 00:00:00.848782 UTC,Agencia Digital,PE
536,537,868,868,7,20,PF,2022-12-02 13:06:00 UTC,443.1084000000002,407.8700000000002,2022-12-30 00:00:00.944789 UTC,Agencia Digital,PR
537,538,887,887,7,20,PF,2021-02-27 11:43:00 UTC,17067.478999999996,15458.459999999995,2022-12-30 00:00:00.726093 UTC,Agencia Digital,ES
538,539,900,900,7,20,PF,2021-08-06 12:29:00 UTC,375.71999999999946,71.91999999999945,2022-12-30 00:00:00.560008 UTC,Agencia Digital,RR
539,540,952,952,7,20,PF,2019-12-04 12:14:00 UTC,1104.786000000006,823.3000000000054,2022-12-21 04:27:09 UTC,Agencia Digital,MA
